iDs,company_name,menuloc,menuvisible,count,parentid,menutid,menulink,site,lang,bgcolor,textcolor,sortid,target,userid,fid,menusort,_source_url,financial_activities_id,financial_activities_name,industry_names,entity_name,license_number,license_date,decision_number,registration_number,state_number,ceo,oldlink,address,source_detail_url
12.0,Банк бус санхүүгийн байгууллага,main,1.0,0.0,10.0,sct,,main,mn,,,2.0,,,0.0,2022-08-01T00:03:30,https://www.frc.mn:5001/api/menu?site=main&lang=mn&position=main&status=1,,,,,,,,,,,,,https://www.frc.mn:5001/api/menu?site=main&lang=mn&position=main&status=1
12.0,Банк бус санхүүгийн байгууллага,main,1.0,0.0,10.0,sct,,main,mn,,,2.0,,,0.0,2022-08-01T00:03:30,https://www.frc.mn:5001/api/menu?site=main&lang=mn&position=main&status=1,,,,,,,,,,,,,https://www.frc.mn:5001/api/menu?site=main&lang=mn&position=main&status=1
12.0,Банк бус санхүүгийн байгууллага,main,1.0,0.0,10.0,sct,,main,mn,,,0.0,,,0.0,2022-08-01T00:03:30,https://www.frc.mn:5001/api/menu/getsubmenu?id=12&site=main&lang=mn&status=1,,,,,,,,,,,,,https://www.frc.mn:5001/api/menu/getsubmenu?id=12&site=main&lang=mn&status=1
276.0,ББСБ-уудын санхүүгийн тайлангийн нэгтгэлийн танилцуулга,sub,1.0,0.0,247.0,doc/file,,main,mn,,,0.0,,,0.0,2022-06-14T00:01:51,https://www.frc.mn:5001/api/menu/getparentsub?id=12&site=main&lang=mn&status=1,,,,,,,,,,,,,https://www.frc.mn:5001/api/menu/getparentsub?id=12&site=main&lang=mn&status=1
282.0,ББСБ-уудын анхааралд,sub,1.0,0.0,248.0,list,#/list/282,main,mn,,,0.0,,,0.0,2022-06-14T00:02:04,https://www.frc.mn:5001/api/menu/getparentsub?id=12&site=main&lang=mn&status=1,,,,,,,,,,,,,https://www.frc.mn:5001/api/menu/getparentsub?id=12&site=main&lang=mn&status=1
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,Хадвэй ХХК,ТЗ 101/826,6/29/2026 12:00:00 AM,64,8407959,9011855670,,,Улаанбаатар Сүхбаатар 1-р хороо Элчин 14 10,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Гадаад валютын арилжаа,  Зээл",Нью контакт финанс,ТЗ101/835,6/29/2026 12:00:00 AM,234,3339262,0611009235,,,Дорноговь Замын-Үүд 1-р баг тээвэрчдийн өргөн чөлөө 148д 1,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,Рапид Икс,ТЗ 101/836,6/25/2026 12:00:00 AM,235,7239737,9011888361,,,Улаанбаатар Чингэлтэй 2-р хороо Төмөрчин 8 9,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Гадаад валютын арилжаа,  Зээл",Голден Базра Лаки ББСБ ХХК,ТЗ 101/827,3/12/2026 12:00:00 AM,67,7128809,9019099459,H.Ling,,"Улаанбаатар Сүхбаатар 1-р хороо Соёл амралтын хүрээлэн/14240/, олимпийн гудамж 7/2 байр 1301 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл",Неонова Фин ББСБ ХХК,101/820,11/27/2025 12:00:00 AM,467,7121673,9011875481,,,Улаанбаатар Хан-Уул 17-р хороо  Академи 307,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,Мөнх амин шүүдэр,ТЗ 101/819,11/27/2025 12:00:00 AM,466,7183129,9011882195,,,Улаанбаатар Чингэлтэй 5-р хороо   1308,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЗООС МАНДАЛ ББСБ&quot; ХХК,101/817,11/13/2025 12:00:00 AM,447,3783626,1311016131,Г.УЯНГА,,"Сэлэнгэ Мандал 7-р баг, Минжийнхангай minjin hangai 6 7",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,ШИДЭТ ШИЛТГЭЭН ББСБ ХХК,816,10/23/2025 12:00:00 AM,427,6506917,9011813618,,,"Төв Зуунмод 6-р баг, Баруун зуунмод Эдельвайс сувиллын байр 1 давхар 104",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,ЮНИВАР ББСБ ХХК,815,9/25/2025 12:00:00 AM,360,6386857,9011779091,,,Улаанбаатар Сүхбаатар 6-р хороо нэгдсэн үндэсний 8 8,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,Бийлэг тоонот ХХК,ТЗ 101/814,9/25/2025 12:00:00 AM,358,3404439,0711013051,Б.Ундаръяа,,Дорнод Хэрлэн 2-р баг Чойбалсан 707/а 5-р байр 3 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,Эс Эйч Эн Гэрэл,812,8/7/2025 12:00:00 AM,303,7089017,9019098581,,,"Дорноговь Замын-Үүд 4-р баг, Сүлд  201 19",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,Сатоши Накамото ББСБ ХХК,813,8/7/2025 12:00:00 AM,304,7032993,9011865721,,,Улаанбаатар Баянзүрх 26-р хороо Их монгол улс 107 97,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,ГРАНД СОЁЛ ФИНАНС ББСБ&quot; ХХК,ТЗ-101/811,7/24/2025 12:00:00 AM,285,6628249,9011822198,,,Улаанбаатар Баянзүрх 14-р хороо ЭТӨЧ 496 24,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Гадаад валютын арилжаа,  Зээл",&quot;ПРОПЕР ФИНАНС ББСБ&quot; ХХК,ТЗ-101/810,7/24/2025 12:00:00 AM,284,3779068,1311015904,,,"Сэлэнгэ Алтанбулаг 2-р баг, Суварга Суварга 3-р гудамж  303",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,Пайнкоун финанс ББСБ,ТЗ 101/809,6/26/2025 12:00:00 AM,272,7051033,9011867752,,,"Төв Баянчандмань 1-р баг, Чандмань Сүмбэр Политехникийн коллеж 2 давхарт",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;СЭЦЭН ФИНАНС ББСБ&quot; ХХК,ТЗ 101/807,5/8/2025 12:00:00 AM,142,6156584,9011660022,Г.Мөнх-Очир,,"Улаанбаатар Хан-Уул 15-р хороо Шинэ суурьшил/17009/, нарны зам гудамж Ривер Вилла хотхон, 8/3 байр 3а тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Мөнгөн зээлийн үйл ажиллагаа,Фингейт Эм Эн ББСБ,808,5/8/2025 12:00:00 AM,141,7080953,9011871098,,,Улаанбаатар Хан-Уул 16-р хороо Зайсан туул гол 60Г 68,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;Элит Оюу ББСБ&quot; ХХК,806,3/20/2025 12:00:00 AM,85,4294416,1911071887,Э.Оюун-Эрдэнэ,,Дархан-Уул Дархан 12-р баг 6-р хороолол Олон улсын худалдааны төв ,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",&quot;УРАНГАН ФИНАНС ББСБ&quot; ХХК,101/804,2/3/2025 12:00:00 AM,14,7092289,9011872323,,,   Дундгол гудамж Уранган ХХК 101,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл",&quot;Сод би эм капитал ББСБ&quot; ХХК,803,12/27/2024 12:00:00 AM,639,7079281,9011870912,Б.Даваахүү,,Улаанбаатар Сүхбаатар 8-р хороо Бага тойруу Сити тауэр 1201,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",СТОР ПЭЙ ББСБ ХХК /ГХО/,101/802,12/27/2024 12:00:00 AM,637,6390994,9019097229,,,Улаанбаатар Хан-Уул 15-р хороо Стадион оргил /17011/ махатма ганди гудамж 31/1 байр,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;ЗЭСЭТ ГҮНЖ ББСБ&quot; ХХК,799,12/17/2024 12:00:00 AM,591,8404836,9011855431,Э.Энхээ,,"Улаанбаатар Чингэлтэй 2-р хороо 40,50 мянгат /15171/Төмөрчний гудамж 14 5",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;БАЯН ТЭС ФИНАНС ББСБ&quot; ХХК,101/800,12/17/2024 12:00:00 AM,592,7044593,9011867034,Д.Мөнхжаргал,,    Хүннү-2222 221-101,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ОСПИШИУС ФАЙНАНС ББСБ&quot; ХХК,101/798,12/17/2024 12:00:00 AM,589,7076281,9011870592,Н.Баярмагнай,,Улаанбаатар Баянзүрх 26-р хороо Их монгол улсын гудамж Сакура тауэр 808,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;СҮННАЯД ББСБ&quot; ХХК,ТЗ 101/801,12/17/2024 12:00:00 AM,594,5900603,9015005211,П.Алтанчимэг,,   наадамчдын зам гудамж 1211/4 байр 1301 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Гадаад валютын арилжаа,  Зээл",&quot;Шанд электро финанс ББСБ&quot; ХХК,101/797,11/25/2024 12:00:00 AM,554,3332357,0611008857,Б.Бат-Орших,,Дорноговь Сайншанд 1-р баг дампил 16 20,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,БИ ФОРВАРД ФИНАНС МОНГОЛИА ББСБ,101/796,11/25/2024 12:00:00 AM,553,7038033,9019098260,,,"Улаанбаатар Баянзүрх 1-р хороо 12-р хороолол, /13381/ Токиогийн гудамж, Чингис хаан зочид буудал, 520 тоот.",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,МАТЕРИАЛ КРЕДИТ ББСБ ХХК,101/795,11/25/2024 12:00:00 AM,552,6367275,9011776002,,,"Улаанбаатар Баянгол 4-р хороо Нарны зам, Материал импеэкс хк-ийн байр, 105",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЭРДЭНЭТ ТЕХНОЛОГИ ШИНЭЧЛЭЛ ББСБ&quot; ХХК,ТЗ 101/794,11/15/2024 12:00:00 AM,532,4426576,2011030099,М.Баттөр,,"Орхон Баян-Өндөр 4-р баг, Хүрэнбулаг 4 хороолол Саруул төв 201",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;АШИД ИХ БУЛАГ ББСБ&quot; ХХК,ТЗ 101/790,10/31/2024 12:00:00 AM,495,7023409,9011864671,Д.Энхцэнгэл,,Улаанбаатар Хан-Уул 3-р хороо Ажилчин 96 201,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЖИ ЭЙ ЭС ТИ ФИНАНС ББСБ&quot; ХХК,ТЗ 101/791,10/31/2024 12:00:00 AM,496,3769062,1311015560,Б.Энхжаргал,,"Сэлэнгэ Алтанбулаг 1-р баг, Бүргэдэй 2-Р ГУДАМЖ ПАРТИЗАН  2",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;МОНГОЛИАН ИНВЕСТМЕНТ СИСТЕМ ББСБ&quot; ХХК,101/793,10/31/2024 12:00:00 AM,498,5963443,9011543058,С.Гэрэлт-Од,,Улаанбаатар Сүхбаатар 1-р хороо  Аюуд тауэр 707,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ХҮРД ФИНАНС ББСБ&quot; ХХК,101/789,10/31/2024 12:00:00 AM,494,6032206,9011577104,Г.Цэцгээ,,Улаанбаатар Чингэлтэй 6-р хороо Сүхбаатар гудамж Хүрд ХК-ийн байр 6 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ӨГӨӨМӨР АЧИТ ББСБ&quot; ХХК,ТЗ 101/792,10/31/2024 12:00:00 AM,497,6119875,1411011732,Б.Мөнх-ОргилН.Буянхишиг,,"Төв Зуунмод 1-р баг, Номт Номч боодоогийн 3 гудам ж  100 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл",&quot;КҮЛТА ФАЙНАНС ББСБ&quot; ХХК,101/784,10/9/2024 12:00:00 AM,472,7047921,9011867404,Д.Энхчимэг,,Улаанбаатар Баянзүрх 25-р хороо Манлайбаатар Дамдинсүрэнгийн гудамж 83/2 1602,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;БОЛД ВИШН ГРУПП ББСБ&quot; ХХК,101/786,10/9/2024 12:00:00 AM,474,6617433,9011821435,Б.Ууганболд,,"Улаанбаатар Хан-Уул 15-р хороо Стадион оргил-2 /17011/ махатма ганди гудамж, 33-р байр 1707 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;НОЁЛ ФАЙНАНС ББСБ&quot; ХХК,ТЗ 101/787,10/9/2024 12:00:00 AM,475,8479127,9011860870,Д.Болормаа,,"Улаанбаатар Хан-Уул 15-р хороо Стадион оргил, Махатма Ганди гудамж 205 102",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ӨҮ ПИ МЕЛЛОН ББСБ&quot; ХХК,101/785,10/9/2024 12:00:00 AM,473,6762417,9011831936,Б.Соёлмаа,,"Улаанбаатар Сүхбаатар 1-р хороо Элчингийн гудамж, 8-р барилга Монгол 3000 оффис, 1-р давхар",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Зээл,  Факторингийн үйлчилгээ",&quot;ЛЭНДМН СМЭ ББСБ&quot; ХХК,101/783,10/9/2024 12:00:00 AM,471,7010697,9011863267,Ж.Сосор,,Улаанбаатар Чингэлтэй 3-р хороо Жуулчны гудамж Сувд төв 1,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ПРОСПЕРУС СЕНЧУРИ ББСБ&quot; ХХК,101/782,9/30/2024 12:00:00 AM,453,6298575,9011739039,Б.Сэдбазар,,Улаанбаатар Хан-Уул 15-р хороо Хаан банк цамхаг 9 911,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;БЭЛЛ КАПИТАЛ ББСБ&quot; ХХК,101/780,8/30/2024 12:00:00 AM,422,7034425,9011865883,Н.Одбаяр,,Улаанбаатар Сүхбаатар 1-р хороо Чингисийн өргөн чөлөө Эн си пи байр 501,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ГЛОБАЛ ИНВЕСТ фИНАНШИЛ ЦЕНТР ББСБ&quot; ХХК,101/781,8/30/2024 12:00:00 AM,423,7007601,9019098105,Д.Даваажаргал,,Улаанбаатар Баянгол 6-р хороо Чингүнжавын гудамж 10/3 зоорийн давхар ,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;НЬЮ КАПИТАЛ ББСБ&quot; ХХК,101/779,8/30/2024 12:00:00 AM,421,2086301,9011865041,Ц.Ууганцэцэг,,"Улаанбаатар Хан-Уул 15-р хороо Стадион Оргил /17011/, Махатма ганди 109 байр 4 давхар",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;БМ МӨНГӨН ХҮҮ ББСБ&quot; ХХК,101/778,8/2/2024 12:00:00 AM,390,7015817,901186383,М.ГЭРЭЛМАА,,Улаанбаатар Чингэлтэй 2-р хороо Төмөрчний гудамж 14 103,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Гадаад валютын арилжаа,  Зээл,  Факторингийн үйлчилгээ,  Цахим төлбөр тооцоо, мөнгөн гуйвуулгын үйлчилгээ",&quot;АВТО ЗЭЭЛ ПЛАТФОРМС ББСБ&quot; ХХК,ТЗ 101/775,6/25/2024 12:00:00 AM,318,6618324,9011821502,Б.Рэнцэнханд,,Улаанбаатар Сүхбаатар 1-р хороо Энхтайвны өргөн чөлөө Эко интернэйшнл тауэр 1401,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Гадаад валютын арилжаа,  Зээл,  Факторингийн үйлчилгээ,  Цахим төлбөр тооцоо, мөнгөн гуйвуулгын үйлчилгээ",&quot;АВТО ЗЭЭЛ ПЛАТФОРМС ББСБ&quot; ХХК,ТЗ 101/775,6/25/2024 12:00:00 AM,318,6618324,9011821502,Б.Рэнцэнханд,,"Улаанбаатар Сүхбаатар 1-р хороо сөүлийн  6/1 Сити плаза барилга, 2 давхар 201 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;АЛТАН АШИД ББСБ&quot; ХХК,ТЗ101/776,6/25/2024 12:00:00 AM,319,3771245,1311015693,С.Алтангэрэл,,"Сэлэнгэ Алтанбулаг 1-р баг, Бүргэдэй Бүргэдэй найрамдал 1 гудамж  109 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ГРЭЙТ ЛОРД ББСБ&quot; ХХК,101/774,6/25/2024 12:00:00 AM,317,7014617,9011863697,А.Ганхүү,,Улаанбаатар Сүхбаатар 2-р хороо Нарны зам 18 7-р давхар 702,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ПОЛО ИНВЕСТ ББСБ&quot; ХХК,ТЗ 101/773,6/25/2024 12:00:00 AM,316,6765939,9011832193,Ч.Отгончимэг,,Улаанбаатар Чингэлтэй 5-р хороо Тасганы овоо 17/1 1002,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;СОЁМБО КРЕДИТ ББСБ&quot; ХХК,101/772,6/25/2024 12:00:00 AM,314,8443521,9011858284,Т.Бат-Өлзий,,"Улаанбаатар Чингэлтэй 2-р хороо 40 50 мянгат, Бакула Ренбүчин гудамж 8-р байр, 4 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,"Богино хугацаат санхүүгийн хэрэгсэлд хөрөнгө оруулалт хийх,  Зээл",&quot;АОДЭ финанс ББСБ&quot; ХХК,ТЗ 101/770,6/10/2024 12:00:00 AM,296,3803724,9011861892,,,"Улаанбаатар Баянгол 20-р хороо Үйлдвэрийн баруун бүс, Нөхөрлөл гудамж  5 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Гадаад валютын арилжаа,&quot;Жибам ББСБ&quot; ХХК,ТЗ 101/769,6/10/2024 12:00:00 AM,295,5283884,9011181097,Т.Нурлан,,"Улаанбаатар Чингэлтэй 2-р хороо 40 50 мянгат, Төмөрчнй гудамж, 2-р байр, 4 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;АЛТАН КРЕДИТ ББСБ&quot; ХХК,ТЗ 101/768,6/10/2024 12:00:00 AM,293,3511618,0911009318,Ц.Алтанчимэг,,"Завхан Улиастай 2-р баг, Жаргалант Жаргалант тээвэрчид-5 5",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;МАЯМИСТЕР ББСБ&quot; ХХК,101/767,6/10/2024 12:00:00 AM,292,4426843,2015001014,Б.Дэмбэрэл,,"Орхон Баян-Өндөр 2-р баг, Оюут 2-р хороолол А1001 -3 тоот",https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
,,,,,,,,,,,,,,,,,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0,125592754372644,Банк бус санхүүгийн байгууллага,Зээл,&quot;ЧЭЕС ФИНАНС ББСБ&quot; ХХК,ТЗ 101/771,6/10/2024 12:00:00 AM,297,8441685,9011858144,Д.Тэмүгэн,,Улаанбаатар Сүхбаатар 1-р хороо Чагдаржав гудамж 32/2 байр 905 тоот,https://www.frc.mn:5001/api/frc/entity?id=12&otid=0
